site_name,site_number,latitude,longitude,p450,SOD,condition_factor,avg_thickness,arsenic,cadmium,copper,lead,mercuryTotal,SumBDEs,SumCHLDs,SumDDTs,SumHCHs,SumPAHs16,SumPAHsHMW,SumPCBs2x17,Zinc,acenaphthene,anthracene,benz[a]anthracene,benzo[a]pyrene,benzo[b]fluoranthene,benzo[e]pyrene,benzo[ghi]perylene,benzo[k]fluoranthene,C1-benzanthracenes/chrysenes,C1-dibenzothiophenes,C1-fluoranthenes/pyrenes,C1-fluorenes,C1-naphthalenes,C1-phenanthrenes/anthracenes,C2-benzanthracenes/chrysenes,C2-dibenzothiophenes,C2-fluoranthenes/pyrenes,C2-fluorenes,C2-naphthalenes,C2-phenanthrenes/anthracenes,C3-benzanthracenes/chrysenes,C3-dibenzothiophenes,C3-fluoranthenes/pyrenes,C3-fluorenes,C3-naphthalenes,C3-phenanthrenes/anthracenes,C4-benzanthracenes/chrysenes,C4-dibenzothiophenes,C4-fluoranthenes/pyrenes,C4-naphthalenes,C4-phenanthrenes/anthracenes,chrysene,"dibenz[a,h]anthracene",dibenzothiophene,"indeno[1,2,3-cd]pyrene",phenanthrene
Minter Bay,55,47.3539722,-122.69175,7066217,1.97,0.1665,0.8,9.487179487,2.256410256,8.397435897,0.264102564,0.037051282,NA,NA,1.710561224,NA,78.94897959,65.79081633,NA,100,NA,NA,NA,NA,NA,NA,NA,6.579081633,3.618494898,NA,5.921173469,NA,NA,12.5002551,NA,NA,NA,NA,NA,15.78979592,NA,NA,NA,NA,7.894897959,8.552806122,NA,NA,NA,NA,9.868622449,13.81607143,NA,NA,NA,18.42142857
Mukilteo,65,47.94968,-122.30158,7725177,7.613,0.1349,0.805,8.129032258,1.858064516,7.225806452,0.265806452,0.050645161,2.977807514,NA,1.942048379,NA,207.1518271,194.2048379,NA,70.96774194,NA,7.768193515,14.88903757,NA,9.062892434,6.473494596,NA,12.29963973,8.415542975,NA,18.12578487,4.401976325,NA,30.4254246,4.855120947,NA,7.120844056,4.725651055,11.00494081,33.6621719,NA,NA,NA,4.596181163,NA,26.54132784,NA,NA,NA,10.35759135,21.36253217,22.65723109,NA,NA,NA,42.72506433
Mukilteo,65,47.94968,-122.30158,5159851,6.4,0.159,0.83,8.129032258,1.858064516,7.225806452,0.265806452,0.050645161,2.977807514,NA,1.942048379,NA,207.1518271,194.2048379,NA,70.96774194,NA,7.768193515,14.88903757,NA,9.062892434,6.473494596,NA,12.29963973,8.415542975,NA,18.12578487,4.401976325,NA,30.4254246,4.855120947,NA,7.120844056,4.725651055,11.00494081,33.6621719,NA,NA,NA,4.596181163,NA,26.54132784,NA,NA,NA,10.35759135,21.36253217,22.65723109,NA,NA,NA,42.72506433
Mukilteo,65,47.94968,-122.30158,3877914,0.271,0.1615,0.855,8.129032258,1.858064516,7.225806452,0.265806452,0.050645161,2.977807514,NA,1.942048379,NA,207.1518271,194.2048379,NA,70.96774194,NA,7.768193515,14.88903757,NA,9.062892434,6.473494596,NA,12.29963973,8.415542975,NA,18.12578487,4.401976325,NA,30.4254246,4.855120947,NA,7.120844056,4.725651055,11.00494081,33.6621719,NA,NA,NA,4.596181163,NA,26.54132784,NA,NA,NA,10.35759135,21.36253217,22.65723109,NA,NA,NA,42.72506433
Mukilteo,65,47.94968,-122.30158,3542349,16.142,0.1574,0.675,8.129032258,1.858064516,7.225806452,0.265806452,0.050645161,2.977807514,NA,1.942048379,NA,207.1518271,194.2048379,NA,70.96774194,NA,7.768193515,14.88903757,NA,9.062892434,6.473494596,NA,12.29963973,8.415542975,NA,18.12578487,4.401976325,NA,30.4254246,4.855120947,NA,7.120844056,4.725651055,11.00494081,33.6621719,NA,NA,NA,4.596181163,NA,26.54132784,NA,NA,NA,10.35759135,21.36253217,22.65723109,NA,NA,NA,42.72506433
N Avenue Park,62,48.52108,-122.61531,4764132,0.064,0.1556,0.79,10.28409091,1.926136364,5.795454545,0.447159091,0.036420455,3.364615385,NA,10.31091811,1.031091811,976.8238213,1085.359801,NA,94.88636364,8.682878412,17.90843672,70.5483871,17.36575682,81.40198511,59.69478908,12.48163772,75.9751861,40.70099256,7.05483871,86.82878412,14.65235732,NA,130.2431762,32.01811414,14.10967742,46.67047146,46.12779156,16.28039702,227.9255583,20.07915633,22.79255583,36.90223325,81.40198511,NA,195.3647643,7.59751861,NA,16.28039702,97.68238213,97.68238213,70.5483871,4.992655087,5.969478908,14.65235732,113.9627792
N Avenue Park,62,48.52108,-122.61531,3680347,0.016,0.2009,0.9,10.28409091,1.926136364,5.795454545,0.447159091,0.036420455,3.364615385,NA,10.31091811,1.031091811,976.8238213,1085.359801,NA,94.88636364,8.682878412,17.90843672,70.5483871,17.36575682,81.40198511,59.69478908,12.48163772,75.9751861,40.70099256,7.05483871,86.82878412,14.65235732,NA,130.2431762,32.01811414,14.10967742,46.67047146,46.12779156,16.28039702,227.9255583,20.07915633,22.79255583,36.90223325,81.40198511,NA,195.3647643,7.59751861,NA,16.28039702,97.68238213,97.68238213,70.5483871,4.992655087,5.969478908,14.65235732,113.9627792
N Avenue Park,62,48.52108,-122.61531,4827148,5.692,0.1759,0.89,10.28409091,1.926136364,5.795454545,0.447159091,0.036420455,3.364615385,NA,10.31091811,1.031091811,976.8238213,1085.359801,NA,94.88636364,8.682878412,17.90843672,70.5483871,17.36575682,81.40198511,59.69478908,12.48163772,75.9751861,40.70099256,7.05483871,86.82878412,14.65235732,NA,130.2431762,32.01811414,14.10967742,46.67047146,46.12779156,16.28039702,227.9255583,20.07915633,22.79255583,36.90223325,81.40198511,NA,195.3647643,7.59751861,NA,16.28039702,97.68238213,97.68238213,70.5483871,4.992655087,5.969478908,14.65235732,113.9627792
N Avenue Park,62,48.52108,-122.61531,3461581,0,0.1962,0.71,10.28409091,1.926136364,5.795454545,0.447159091,0.036420455,3.364615385,NA,10.31091811,1.031091811,976.8238213,1085.359801,NA,94.88636364,8.682878412,17.90843672,70.5483871,17.36575682,81.40198511,59.69478908,12.48163772,75.9751861,40.70099256,7.05483871,86.82878412,14.65235732,NA,130.2431762,32.01811414,14.10967742,46.67047146,46.12779156,16.28039702,227.9255583,20.07915633,22.79255583,36.90223325,81.40198511,NA,195.3647643,7.59751861,NA,16.28039702,97.68238213,97.68238213,70.5483871,4.992655087,5.969478908,14.65235732,113.9627792
North Camano,7,48.255358,-122.507014,3248979,0,0.1484,0.745,9.069767442,1.76744186,6.686046512,0.265697674,0.045581395,NA,NA,4.316593674,NA,63.47931873,54.59221411,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.760948905,NA,NA,14.60024331,NA,NA,NA,NA,7.617518248,20.94817518,NA,NA,NA,NA,NA,11.42627737,NA,NA,NA,NA,16.50462287,8.887104623,NA,NA,NA,19.04379562
North Camano,7,48.255358,-122.507014,8854036,0,0.187,0.745,9.069767442,1.76744186,6.686046512,0.265697674,0.045581395,NA,NA,4.316593674,NA,63.47931873,54.59221411,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.760948905,NA,NA,14.60024331,NA,NA,NA,NA,7.617518248,20.94817518,NA,NA,NA,NA,NA,11.42627737,NA,NA,NA,NA,16.50462287,8.887104623,NA,NA,NA,19.04379562
North Camano,7,48.255358,-122.507014,31917668,0.564,0.1916,0.725,9.069767442,1.76744186,6.686046512,0.265697674,0.045581395,NA,NA,4.316593674,NA,63.47931873,54.59221411,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.760948905,NA,NA,14.60024331,NA,NA,NA,NA,7.617518248,20.94817518,NA,NA,NA,NA,NA,11.42627737,NA,NA,NA,NA,16.50462287,8.887104623,NA,NA,NA,19.04379562
North Camano,7,48.255358,-122.507014,5141401,2.438,0.1913,0.855,9.069767442,1.76744186,6.686046512,0.265697674,0.045581395,NA,NA,4.316593674,NA,63.47931873,54.59221411,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.760948905,NA,NA,14.60024331,NA,NA,NA,NA,7.617518248,20.94817518,NA,NA,NA,NA,NA,11.42627737,NA,NA,NA,NA,16.50462287,8.887104623,NA,NA,NA,19.04379562
Oak Bay County Park,10,48.02218,-122.728709,2226326,12.533,0.1868,0.81,8.121212121,1.890909091,5.527272727,0.183030303,0.036,NA,NA,NA,NA,47.45081136,33.98504057,36.54994929,73.93939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93744929,NA,NA,10.90086207,NA,NA,NA,NA,8.335953347,14.10699797,NA,NA,NA,NA,8.977180527,9.618407708,NA,NA,NA,5.322185598,6.412271805,8.977180527,NA,NA,NA,17.95436105
Oak Bay County Park,10,48.02218,-122.728709,3074754,11.485,0.2043,0.8,8.121212121,1.890909091,5.527272727,0.183030303,0.036,NA,NA,NA,NA,47.45081136,33.98504057,36.54994929,73.93939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93744929,NA,NA,10.90086207,NA,NA,NA,NA,8.335953347,14.10699797,NA,NA,NA,NA,8.977180527,9.618407708,NA,NA,NA,5.322185598,6.412271805,8.977180527,NA,NA,NA,17.95436105
Oak Bay County Park,10,48.02218,-122.728709,2424855,51.729,0.1747,0.75,8.121212121,1.890909091,5.527272727,0.183030303,0.036,NA,NA,NA,NA,47.45081136,33.98504057,36.54994929,73.93939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93744929,NA,NA,10.90086207,NA,NA,NA,NA,8.335953347,14.10699797,NA,NA,NA,NA,8.977180527,9.618407708,NA,NA,NA,5.322185598,6.412271805,8.977180527,NA,NA,NA,17.95436105
Oak Bay County Park,10,48.02218,-122.728709,1614645,3.484,0.132,0.735,8.121212121,1.890909091,5.527272727,0.183030303,0.036,NA,NA,NA,NA,47.45081136,33.98504057,36.54994929,73.93939394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.93744929,NA,NA,10.90086207,NA,NA,NA,NA,8.335953347,14.10699797,NA,NA,NA,NA,8.977180527,9.618407708,NA,NA,NA,5.322185598,6.412271805,8.977180527,NA,NA,NA,17.95436105
Penn Cove Reference,3,48.21423,-122.718972,956176,29.84,0.2122,0.6,10,2.256944444,6.75,0.233333333,0.046319444,NA,NA,4.315874758,NA,64.37236927,46.81626856,NA,88.19444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92518399,NA,NA,13.89857973,NA,NA,NA,NA,8.778050355,10.97256294,NA,NA,NA,NA,NA,8.778050355,NA,NA,NA,NA,13.16707553,9.509554551,NA,NA,NA,24.13963848
Penn Cove Reference,3,48.21423,-122.718972,3373010,8.875,0.1934,0.635,10,2.256944444,6.75,0.233333333,0.046319444,NA,NA,4.315874758,NA,64.37236927,46.81626856,NA,88.19444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92518399,NA,NA,13.89857973,NA,NA,NA,NA,8.778050355,10.97256294,NA,NA,NA,NA,NA,8.778050355,NA,NA,NA,NA,13.16707553,9.509554551,NA,NA,NA,24.13963848
Penn Cove Reference,3,48.21423,-122.718972,2017393,22.233,0.1987,0.545,10,2.256944444,6.75,0.233333333,0.046319444,NA,NA,4.315874758,NA,64.37236927,46.81626856,NA,88.19444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92518399,NA,NA,13.89857973,NA,NA,NA,NA,8.778050355,10.97256294,NA,NA,NA,NA,NA,8.778050355,NA,NA,NA,NA,13.16707553,9.509554551,NA,NA,NA,24.13963848
Penn Cove Reference,3,48.21423,-122.718972,3364046,34.492,0.1762,0.645,10,2.256944444,6.75,0.233333333,0.046319444,NA,NA,4.315874758,NA,64.37236927,46.81626856,NA,88.19444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92518399,NA,NA,13.89857973,NA,NA,NA,NA,8.778050355,10.97256294,NA,NA,NA,NA,NA,8.778050355,NA,NA,NA,NA,13.16707553,9.509554551,NA,NA,NA,24.13963848
Pennrose Point State Park,50,47.2619,-122.7376,3607485,7.438,0.1659,0.855,8.853503185,1.98089172,6.089171975,0.161783439,0.037452229,1.452279843,NA,1.386267123,NA,85.8165362,85.8165362,50.16966732,89.17197452,NA,NA,NA,NA,5.347030333,NA,NA,6.601272016,4.22481409,NA,7.261399217,NA,NA,14.52279843,NA,NA,NA,NA,NA,19.80381605,NA,NA,NA,NA,9.901908023,14.52279843,NA,NA,NA,6.601272016,10.56203523,14.52279843,NA,NA,NA,19.80381605
Pennrose Point State Park,50,47.2619,-122.7376,2656342,2.9,0.1622,0.81,8.853503185,1.98089172,6.089171975,0.161783439,0.037452229,1.452279843,NA,2.386267123,NA,85.8165362,85.8165362,50.16966732,89.17197452,NA,NA,NA,NA,6.347030333,NA,NA,6.601272016,4.22481409,NA,8.261399217,NA,NA,15.52279843,NA,NA,NA,NA,NA,20.80381605,NA,NA,NA,NA,9.901908023,14.52279843,NA,NA,NA,6.601272016,10.56203523,14.52279843,NA,NA,NA,20.80381605
Pennrose Point State Park,50,47.2619,-122.7376,7518449,2.815,0.2569,0.955,8.853503185,1.98089172,6.089171975,0.161783439,0.037452229,1.452279843,NA,3.386267123,NA,85.8165362,85.8165362,50.16966732,89.17197452,NA,NA,NA,NA,7.347030333,NA,NA,6.601272016,4.22481409,NA,9.261399217,NA,NA,16.52279843,NA,NA,NA,NA,NA,21.80381605,NA,NA,NA,NA,9.901908023,14.52279843,NA,NA,NA,6.601272016,10.56203523,14.52279843,NA,NA,NA,21.80381605
Pennrose Point State Park,50,47.2619,-122.7376,2993202,4.845,0.1373,0.81,8.853503185,1.98089172,6.089171975,0.161783439,0.037452229,1.452279843,NA,4.386267123,NA,85.8165362,85.8165362,50.16966732,89.17197452,NA,NA,NA,NA,8.347030333,NA,NA,6.601272016,4.22481409,NA,10.26139922,NA,NA,17.52279843,NA,NA,NA,NA,NA,22.80381605,NA,NA,NA,NA,9.901908023,14.52279843,NA,NA,NA,6.601272016,10.56203523,14.52279843,NA,NA,NA,22.80381605
Point Defiance Ferry,43,47.3062,-122.5145,2209441,4.647,0.1763,0.79,8.087431694,1.546448087,6.93989071,0.39726776,0.027377049,2.200275928,NA,3.416217888,NA,335.831589,335.831589,NA,92.89617486,5.326983825,11.58039962,21.4237393,5.79019981,17.37059943,13.31745956,3.705727878,19.10765937,14.47549952,NA,25.47687916,5.095375833,NA,44.00551855,9.843339676,4.747963844,13.89647954,7.527259753,NA,50.37473834,5.095375833,7.527259753,10.42235966,14.47549952,NA,38.21531874,NA,4.747963844,4.111041865,13.31745956,26.05589914,30.10903901,NA,NA,NA,63.69219791
Point Defiance Ferry,43,47.3062,-122.5145,1743980,24.677,0.181,0.79,8.087431694,1.546448087,6.93989071,0.39726776,0.027377049,2.200275928,NA,3.416217888,NA,335.831589,335.831589,NA,92.89617486,5.326983825,11.58039962,21.4237393,5.79019981,17.37059943,13.31745956,3.705727878,19.10765937,14.47549952,NA,25.47687916,5.095375833,NA,44.00551855,9.843339676,4.747963844,13.89647954,7.527259753,NA,50.37473834,5.095375833,7.527259753,10.42235966,14.47549952,NA,38.21531874,NA,4.747963844,4.111041865,13.31745956,26.05589914,30.10903901,NA,NA,NA,63.69219791
Point Defiance Ferry,43,47.3062,-122.5145,2845932,3.17,0.1607,0.87,8.087431694,1.546448087,6.93989071,0.39726776,0.027377049,2.200275928,NA,3.416217888,NA,335.831589,335.831589,NA,92.89617486,5.326983825,11.58039962,21.4237393,5.79019981,17.37059943,13.31745956,3.705727878,19.10765937,14.47549952,NA,25.47687916,5.095375833,NA,44.00551855,9.843339676,4.747963844,13.89647954,7.527259753,NA,50.37473834,5.095375833,7.527259753,10.42235966,14.47549952,NA,38.21531874,NA,4.747963844,4.111041865,13.31745956,26.05589914,30.10903901,NA,NA,NA,63.69219791
Point Defiance Ferry,43,47.3062,-122.5145,1928074,11.043,0.1864,0.905,8.087431694,1.546448087,6.93989071,0.39726776,0.027377049,2.200275928,NA,3.416217888,NA,335.831589,335.831589,NA,92.89617486,5.326983825,11.58039962,21.4237393,5.79019981,17.37059943,13.31745956,3.705727878,19.10765937,14.47549952,NA,25.47687916,5.095375833,NA,44.00551855,9.843339676,4.747963844,13.89647954,7.527259753,NA,50.37473834,5.095375833,7.527259753,10.42235966,14.47549952,NA,38.21531874,NA,4.747963844,4.111041865,13.31745956,26.05589914,30.10903901,NA,NA,NA,63.69219791
Port Angeles Yacht Club,1,48.12823,-123.45715,12345151,0,1.5211,0.99,8.596491228,1.783625731,7.134502924,0.257309942,0.028128655,NA,NA,7.813402062,NA,1081.85567,1202.061856,NA,91.8128655,10.8185567,32.4556701,78.13402062,15.62680412,66.11340206,52.28969072,7.212371134,72.12371134,45.67835052,5.349175258,90.15463918,6.611340206,NA,102.1752577,27.64742268,10.8185567,46.88041237,9.015463918,11.96051546,114.1958763,14.42474227,16.82886598,40.26907216,19.83402062,NA,120.2061856,5.409278351,NA,21.03608247,NA,96.16494845,102.1752577,NA,5.83,7.813402062,144.2474227
Port Angeles Yacht Club,1,48.12823,-123.45715,2563791,1.758,1.5334,0.82,8.596491228,1.783625731,7.134502924,0.257309942,0.028128655,NA,NA,7.813402062,NA,1081.85567,1202.061856,NA,91.8128655,10.8185567,32.4556701,78.13402062,15.62680412,66.11340206,52.28969072,7.212371134,72.12371134,45.67835052,5.349175258,90.15463918,6.611340206,NA,102.1752577,27.64742268,10.8185567,46.88041237,9.015463918,11.96051546,114.1958763,14.42474227,16.82886598,40.26907216,19.83402062,NA,120.2061856,5.409278351,NA,21.03608247,NA,96.16494845,102.1752577,NA,5.83,7.813402062,144.2474227
Port Angeles Yacht Club,1,48.12823,-123.45715,6806288,3.323,1.6048,0.64,8.596491228,1.783625731,7.134502924,0.257309942,0.028128655,NA,NA,7.813402062,NA,1081.85567,1202.061856,NA,91.8128655,10.8185567,32.4556701,78.13402062,15.62680412,66.11340206,52.28969072,7.212371134,72.12371134,45.67835052,5.349175258,90.15463918,6.611340206,NA,102.1752577,27.64742268,10.8185567,46.88041237,9.015463918,11.96051546,114.1958763,14.42474227,16.82886598,40.26907216,19.83402062,NA,120.2061856,5.409278351,NA,21.03608247,NA,96.16494845,102.1752577,NA,5.83,7.813402062,144.2474227
Port Angeles Yacht Club,1,48.12823,-123.45715,4525700,24.332,1.5829,0.89,8.596491228,1.783625731,7.134502924,0.257309942,0.028128655,NA,NA,7.813402062,NA,1081.85567,1202.061856,NA,91.8128655,10.8185567,32.4556701,78.13402062,15.62680412,66.11340206,52.28969072,7.212371134,72.12371134,45.67835052,5.349175258,90.15463918,6.611340206,NA,102.1752577,27.64742268,10.8185567,46.88041237,9.015463918,11.96051546,114.1958763,14.42474227,16.82886598,40.26907216,19.83402062,NA,120.2061856,5.409278351,NA,21.03608247,NA,96.16494845,102.1752577,NA,5.83,7.813402062,144.2474227
Port Angeles Yacht Club,1,48.12823,-123.45715,2848746,0,1.6194,0.92,8.596491228,1.783625731,7.134502924,0.257309942,0.028128655,NA,NA,7.813402062,NA,1081.85567,1202.061856,NA,91.8128655,10.8185567,32.4556701,78.13402062,15.62680412,66.11340206,52.28969072,7.212371134,72.12371134,45.67835052,5.349175258,90.15463918,6.611340206,NA,102.1752577,27.64742268,10.8185567,46.88041237,9.015463918,11.96051546,114.1958763,14.42474227,16.82886598,40.26907216,19.83402062,NA,120.2061856,5.409278351,NA,21.03608247,NA,96.16494845,102.1752577,NA,5.83,7.813402062,144.2474227
Port Angeles Yacht Club,1,48.12823,-123.45715,5418454,14.895,1.863,0.545,8.596491228,1.783625731,7.134502924,0.257309942,0.028128655,NA,NA,7.813402062,NA,1081.85567,1202.061856,NA,91.8128655,10.8185567,32.4556701,78.13402062,15.62680412,66.11340206,52.28969072,7.212371134,72.12371134,45.67835052,5.349175258,90.15463918,6.611340206,NA,102.1752577,27.64742268,10.8185567,46.88041237,9.015463918,11.96051546,114.1958763,14.42474227,16.82886598,40.26907216,19.83402062,NA,120.2061856,5.409278351,NA,21.03608247,NA,96.16494845,102.1752577,NA,5.83,7.813402062,144.2474227
Purdy - Dexters,57,47.38566,-122.627255,6119860,0,0.1627,0.805,9.18128655,1.935672515,5.906432749,0.198245614,0.039122807,NA,NA,1.663671715,NA,68.84158821,57.36799018,NA,87.71929825,NA,NA,NA,NA,3.958391322,NA,NA,6.310478919,3.614183381,NA,5.105751126,NA,NA,11.47359804,NA,NA,NA,NA,NA,16.06303725,NA,NA,NA,NA,6.884158821,9.178878428,NA,NA,NA,NA,9.75255833,12.04727794,NA,NA,NA,16.06303725
Purdy - Dexters,57,47.38566,-122.627255,5329851,0,0.143,0.88,9.18128655,1.935672515,5.906432749,0.198245614,0.039122807,NA,NA,1.663671715,NA,68.84158821,57.36799018,NA,87.71929825,NA,NA,NA,NA,3.958391322,NA,NA,6.310478919,3.614183381,NA,5.105751126,NA,NA,11.47359804,NA,NA,NA,NA,NA,16.06303725,NA,NA,NA,NA,6.884158821,9.178878428,NA,NA,NA,NA,9.75255833,12.04727794,NA,NA,NA,16.06303725
Purdy - Dexters,57,47.38566,-122.627255,4051273,0,0.1678,0.96,9.18128655,1.935672515,5.906432749,0.198245614,0.039122807,NA,NA,1.663671715,NA,68.84158821,57.36799018,NA,87.71929825,NA,NA,NA,NA,3.958391322,NA,NA,6.310478919,3.614183381,NA,5.105751126,NA,NA,11.47359804,NA,NA,NA,NA,NA,16.06303725,NA,NA,NA,NA,6.884158821,9.178878428,NA,NA,NA,NA,9.75255833,12.04727794,NA,NA,NA,16.06303725
Purdy - Dexters,57,47.38566,-122.627255,3471329,7.036,0.1986,0.73,9.18128655,1.935672515,5.906432749,0.198245614,0.039122807,NA,NA,1.663671715,NA,68.84158821,57.36799018,NA,87.71929825,NA,NA,NA,NA,3.958391322,NA,NA,6.310478919,3.614183381,NA,5.105751126,NA,NA,11.47359804,NA,NA,NA,NA,NA,16.06303725,NA,NA,NA,NA,6.884158821,9.178878428,NA,NA,NA,NA,9.75255833,12.04727794,NA,NA,NA,16.06303725
"Purdy, Burley Lagoon",47,47.386977,-122.6367089,3562058,13.938,0.2331,1.195,9.005847953,1.842105263,6.549707602,0.246783626,0.035906433,2.708153921,NA,2.031115441,NA,86.16853385,86.16853385,59.08699464,90.64327485,NA,NA,4.554622504,NA,5.724052606,NA,NA,6.154895275,4.800818315,NA,6.770384803,NA,NA,14.77174866,NA,NA,NA,NA,7.38587433,19.08017535,NA,NA,NA,4.123779834,9.84783244,11.69430102,NA,NA,NA,6.770384803,12.30979055,15.38723819,NA,NA,NA,18.46468583
"Purdy, Burley Lagoon",47,47.386977,-122.6367089,4066301,15.797,0.126,0.705,9.005847953,1.842105263,6.549707602,0.246783626,0.035906433,2.708153921,NA,2.031115441,NA,86.16853385,86.16853385,59.08699464,90.64327485,NA,NA,4.554622504,NA,5.724052606,NA,NA,6.154895275,4.800818315,NA,6.770384803,NA,NA,14.77174866,NA,NA,NA,NA,7.38587433,19.08017535,NA,NA,NA,4.123779834,9.84783244,11.69430102,NA,NA,NA,6.770384803,12.30979055,15.38723819,NA,NA,NA,18.46468583
"Purdy, Burley Lagoon",47,47.386977,-122.6367089,1243643,9.53,0.1856,0.83,9.005847953,1.842105263,6.549707602,0.246783626,0.035906433,2.708153921,NA,2.031115441,NA,86.16853385,86.16853385,59.08699464,90.64327485,NA,NA,4.554622504,NA,5.724052606,NA,NA,6.154895275,4.800818315,NA,6.770384803,NA,NA,14.77174866,NA,NA,NA,NA,7.38587433,19.08017535,NA,NA,NA,4.123779834,9.84783244,11.69430102,NA,NA,NA,6.770384803,12.30979055,15.38723819,NA,NA,NA,18.46468583
"Purdy, Burley Lagoon",47,47.386977,-122.6367089,6878714,5.591,0.214,0.93,9.005847953,1.842105263,6.549707602,0.246783626,0.035906433,2.708153921,NA,2.031115441,NA,86.16853385,86.16853385,59.08699464,90.64327485,NA,NA,4.554622504,NA,5.724052606,NA,NA,6.154895275,4.800818315,NA,6.770384803,NA,NA,14.77174866,NA,NA,NA,NA,7.38587433,19.08017535,NA,NA,NA,4.123779834,9.84783244,11.69430102,NA,NA,NA,6.770384803,12.30979055,15.38723819,NA,NA,NA,18.46468583
Raft Island Park,53,47.32598,-122.66724,1581168,1.226,0.1892,0.635,8.095238095,2.115646259,7.755102041,0.218367347,0.035714286,NA,NA,1.407130125,NA,70.35650624,61.91372549,NA,80.95238095,NA,NA,NA,NA,NA,NA,NA,5.909946524,NA,NA,5.276737968,NA,NA,11.257041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.739215686,7.739215686,NA,NA,NA,NA,6.54315508,11.257041,NA,NA,NA,15.47843137
Raft Island Park,53,47.32598,-122.66724,6420643,0,0.1806,0.58,8.095238095,2.115646259,7.755102041,0.218367347,0.035714286,NA,NA,1.407130125,NA,70.35650624,61.91372549,NA,80.95238095,NA,NA,NA,NA,NA,NA,NA,5.909946524,NA,NA,5.276737968,NA,NA,11.257041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.739215686,7.739215686,NA,NA,NA,NA,6.54315508,11.257041,NA,NA,NA,15.47843137
Raft Island Park,53,47.32598,-122.66724,6767449,2.855,0.1358,0.595,8.095238095,2.115646259,7.755102041,0.218367347,0.035714286,NA,NA,1.407130125,NA,70.35650624,61.91372549,NA,80.95238095,NA,NA,NA,NA,NA,NA,NA,5.909946524,NA,NA,5.276737968,NA,NA,11.257041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.739215686,7.739215686,NA,NA,NA,NA,6.54315508,11.257041,NA,NA,NA,15.47843137
Raft Island Park,53,47.32598,-122.66724,3322946,11.029,0.1783,0.805,8.095238095,2.115646259,7.755102041,0.218367347,0.035714286,NA,NA,1.407130125,NA,70.35650624,61.91372549,NA,80.95238095,NA,NA,NA,NA,NA,NA,NA,5.909946524,NA,NA,5.276737968,NA,NA,11.257041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.739215686,7.739215686,NA,NA,NA,NA,6.54315508,11.257041,NA,NA,NA,15.47843137
Reach Island,39,47.346537,-122.82236,7178794,7.636,0.1414,0.655,9.341317365,2.041916168,9.041916168,0.158682635,0.02497006,NA,NA,1.459528689,NA,81.73360656,81.73360656,NA,105.988024,NA,NA,4.26182377,NA,6.42192623,NA,NA,7.58954918,3.56125,NA,6.42192623,NA,NA,15.17909836,NA,NA,3.79477459,NA,8.173360656,23.35245902,NA,NA,NA,NA,NA,12.26004098,NA,NA,NA,NA,16.34672131,12.26004098,NA,NA,NA,15.17909836
Reach Island,39,47.346537,-122.82236,7550982,0.367,0.2169,0.85,9.341317365,2.041916168,9.041916168,0.158682635,0.02497006,NA,NA,1.459528689,NA,81.73360656,81.73360656,NA,105.988024,NA,NA,4.26182377,NA,6.42192623,NA,NA,7.58954918,3.56125,NA,6.42192623,NA,NA,15.17909836,NA,NA,3.79477459,NA,8.173360656,23.35245902,NA,NA,NA,NA,NA,12.26004098,NA,NA,NA,NA,16.34672131,12.26004098,NA,NA,NA,15.17909836
Reach Island,39,47.346537,-122.82236,1945061,0.028,0.1631,0.765,9.341317365,2.041916168,9.041916168,0.158682635,0.02497006,NA,NA,1.459528689,NA,81.73360656,81.73360656,NA,105.988024,NA,NA,4.26182377,NA,6.42192623,NA,NA,7.58954918,3.56125,NA,6.42192623,NA,NA,15.17909836,NA,NA,3.79477459,NA,8.173360656,23.35245902,NA,NA,NA,NA,NA,12.26004098,NA,NA,NA,NA,16.34672131,12.26004098,NA,NA,NA,15.17909836
