site_number,reporting_area,site_name,latitude,longitude,p450,sod,shell,length,height,width,weight_change,weight_initial,weight_final,ci1,ci2,ci3,ibr_bio,ibr_morph,ibr_combined,chlordane_index,ddt_index,hch_index,heavy_metal_index,nutrient_metal_index,total_metal_index,pah_lmw_index,pah_hmw_index,pah_add_index,total_pah_index,pbde_index,pcb_index,pesticide_index,total_con_index,z_alpha_chlordane,z_beta_chlordane,z_trans_nonachlor,z_opDDD,z_opDDT,z_ppDDD,z_ppDDT,z_ppDDE,z_alpha_hexachlorocyclohexane,z_beta_hexachlorocyclohexane,z_gamma_hexachlorocyclohexane,z_arsenic,z_cadmium,z_mercury,z_copper,z_lead,z_zinc,z_acenaphthene,z_acenaphthylene,z_C1-dibenzothiophenes,z_C1-fluorenes,z_C1-naphthalenes,z_C1-phenanthrenes_anthracenes,z_C2-dibenzothiophenes,z_C2-fluorenes,z_C2-naphthalenes,z_C2-phenanthrenes_anthracenes,z_C3-dibenzothiophenes,z_C3-fluorenes,z_C3-naphthalenes,z_C3-phenanthrenes_anthracenes,z_C4-dibenzothiophenes,z_C4-naphthalenes,z_C4-phenanthrenes_anthracenes,z_dibenzothiophene,z_fluorene,z_naphthalene,z_phenanthrene,z_benz_a_anthracene,z_benzo_a_pyrene,z_benzo_b_fluoranthene,z_benzo_e_pyrene,z_benzo_ghi_perylene,z_benzo_k_fluoranthene,z_C1-benzanthracenes_chrysenes,z_C1-fluoranthenes_pyrenes,z_C2-benzanthracenes_chrysenes,z_C2-fluoranthenes_pyrenes,z_C3-benzanthracenes_chrysenes,z_C3-fluoranthenes_pyrenes,z_C4-benzanthracenes_chrysenes,z_C4-fluoranthenes_pyrenes,z_chrysene,z_dibenz_ah_anthracene,z_fluoranthene,z_indeno_123cd_pyrene,z_perylene,z_pyrene,z_1-methylnaphthalene,z_1-methylphenanthrene,z_1_7-dimethylphenanthrene,z_2-methylnaphthalene,z_235-trimethylnaphthalene,z_26-dimethylnaphthalene,z_3-methylphenanthrene,z_9-methylphenanthrene,z_retene,z_BDE100,z_BDE047,z_BDE099,z_PCB101,z_PCB105,z_PCB110,z_PCB118,z_PCB128,z_PCB138,z_PCB149,z_PCB151,z_PCB153,z_PCB156,z_PCB158,z_PCB017,z_PCB170,z_PCB177,z_PCB018,z_PCB180,z_PCB183,z_PCB187,z_PCB028,z_PCB031,z_PCB033,z_PCB044,z_PCB049,z_PCB052,z_PCB066,z_PCB070,z_PCB074,z_PCB087,z_PCB095,z_PCB099,z_dieldrin,z_mirex,z_arsenic,z_cadmium,z_mercury,z_copper,z_lead,z_zinc
35,10,"Silverdale, Dyes Inlet",47.6428,-122.6967,-0.573118604,0.936682611,0.174749937,-0.058693853,-0.092861166,-0.038659505,-0.147549149,-0.135015155,-0.105967027,0.042371728,-0.011503973,0.019387866,1.509801215,0.657735066,2.16753628,0,2.061445753,1.509485334,7.546586799,3.084628996,10.63121579,14.58797324,2.216475572,5.294787621,22.09923643,1.938322917,20.26037771,1.605415019,60.10549895,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.002393033,-0.383102158,0.220938451,-0.149905073,1.065025763,-0.115470054,0.751413114,-0.533534558,0.445241545,0.143920929,1.205933202,-0.59104428,-0.229236898,-0.160755402,-0.234492818,-0.283694536,0.156734128,-0.266664807,-0.364053743,-0.161032284,-1.191647781,-0.21701705,-0.073704939,-0.19364479,-0.224736767,-0.268690754,0.065755508,-0.31336261,-0.337966636,-0.185435908,-0.216105622,-0.375148115,-0.231966716,-0.296900634,-0.302027749,-0.288073531,-0.248130462,-0.038029378,-0.29890733,-0.27382839,-0.284013021,-0.250816384,-0.289271799,-0.096505596,-0.258131299,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.259682199,-0.359927918,-0.389083926,-0.248089661,-0.191452626,0.106136879,0.283662717,0.752322526,-0.181678694,-0.239741722,0.11162427,0.083887502,0.757896011,-0.22868603,0.234842444,0.327744785,0.865740138,0.816638748,-0.574233955,-0.402812367,1.776899245,-0.377375669,0.719920483,1.405855405,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,0.738949041,-0.286546897,1.295581213,-2.137006803,-1.458940947,0.425586592,-0.648232377,-0.421261862,0.471602945,0.778694175,0.793287191,-0.263493966,1.069789081,0.614149827,1.081290041,1.095062034,-0.115470054,0.751413114,-0.533534558,0.445241545,0.143920929,1.205933202,-0.59104428
24,10,Skiff Point,47.6614139,-122.498892,1.064510685,-1.376474178,-0.12358689,-0.020855998,-0.051746675,-0.112985615,-0.178252873,-0.184375715,-0.20381249,0.007179163,0.006934478,-0.118727046,2.514288786,0.602434359,3.116723145,0,1.066109255,0,6.498028842,1.614313604,8.112342446,3.065371547,1.780836768,2.427782468,7.273990783,0,13.9877027,0,30.44014518,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.235965515,-0.149905073,-0.444459571,-0.115470054,1.195744128,1.186191612,0.96829942,-0.124731472,-0.339642941,1.180629535,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.155433567,-0.364053743,-0.038867925,0.50373769,-0.480415671,-0.490803088,-0.162972437,-0.224736767,-0.186787638,-0.533631239,-0.167659172,-0.167620549,-0.185435908,-0.216105622,-0.375148115,-0.126923041,-0.1782688,-0.302027749,-0.19413651,-0.239325265,-0.410055899,-0.204149811,-0.222975031,-0.199956487,-0.288226849,-0.23248503,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.163409061,-0.283220912,-0.186133329,-0.359927918,-0.389083926,-0.213607647,-0.191452626,-0.206836246,-0.291329277,0.391485692,-0.181678694,-0.239741722,-0.228734926,-0.301703671,-0.615472599,-0.22868603,-0.770030137,-0.605705551,-0.163371467,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,-2.137006803,-1.458940947,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,1.195744128,1.186191612,0.96829942,-0.124731472,-0.339642941,1.180629535
15,10,"Smith Cove, Terminal 91",47.6325,-122.3786,0.68140945,-0.607433242,0.275377986,-0.114348701,-0.115064593,-0.092786136,-0.230250172,-0.223356274,-0.210134069,0.091864887,-0.005655971,0.113781937,1.628184118,0.976793309,2.604977427,9.029739472,19.12217326,12.2709428,7.615970275,5.371177844,12.98714812,4.919072941,70.12523609,4.690343948,79.73465298,13.6681864,84.56391717,13.72998568,245.1067459,2.806752749,2.759441941,2.316756495,4.761124599,2.483073747,3.04872464,1.745243163,4.180772828,7.969953064,3.706625097,-0.115470054,0.158971763,-0.533534558,-0.077816329,0.220678758,2.029650001,2.222790604,1.943063139,4.591502827,1.63004315,1.868341855,1.765152763,2.006321396,2.067959957,2.278042333,-1.191647781,2.446235668,2.624233722,2.536194648,-0.224736767,2.952831786,3.639314467,1.59003309,3.031100412,1.050157419,1.046591354,-0.375148115,1.363561527,2.11802065,3.028854516,2.51438093,3.335584872,3.674941198,3.143949202,3.769013699,2.789304029,4.129325552,3.685801994,3.679119173,3.932241438,4.738647215,3.740033592,2.705955227,3.788079696,2.218348935,3.352491672,2.944189586,2.202432125,-0.191452626,-0.096189181,0.087084258,-0.397009614,-0.181678694,-0.239741722,-0.159308424,-0.301703671,0.300106474,4.804892339,3.975201497,3.283670849,3.374199677,2.503428184,-0.574233955,-0.402812367,3.075802201,-0.377375669,3.063085193,3.593011609,-0.556016418,8.544783984,6.810867977,3.530286211,8.544783984,3.550487463,-1.324994538,3.156651438,3.498802738,2.40766809,-2.137006803,-1.458940947,0.851173185,2.259122138,2.927993226,2.603033194,2.422896403,2.553203906,4.258330449,2.92191699,3.025499122,2.249831152,4.559378654,8.544783984,0.158971763,-0.533534558,-0.077816329,0.220678758,2.029650001,2.222790604
9,9,South of Skunk Island,48.02655,-122.75089,0.806770619,-0.726299893,0.370890053,-0.105677781,-0.088041099,-0.120183748,-0.292830577,-0.305835928,-0.341335759,0.020921874,0.01415501,0.024189025,2.422180745,0.991690475,3.41387122,0,0,0,7.102102714,3.018217272,10.12031999,46.48325147,1.003929189,18.42985629,65.91703695,0,19.1104512,0,95.14780814,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-1.30207477,-0.149905073,-0.444459571,-0.115470054,-0.063193744,-0.114089151,-0.394403991,-0.339653393,1.489362638,-0.486828174,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.247320243,-0.364053743,-0.203157925,0.236045247,-0.480415671,-0.490803088,-0.347006556,-0.224736767,-0.405195946,-0.533631239,-0.213914232,-0.48938538,-0.185435908,-0.129561222,-0.375148115,-0.195059479,-0.278107472,-0.302027749,-0.280245446,-0.28951489,-0.410055899,-0.29101087,-0.329767086,-0.262998888,-0.546982565,-0.307727498,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.235637376,-0.359927918,-0.214844629,-0.229699254,2.06683523,2.066170593,3.232339608,1.473996196,1.42495752,0.94631561,1.63562067,2.054686828,1.711624213,-0.22868603,-0.770030137,-0.605705551,-0.67792727,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.415260969,-0.500898343,-0.286546897,-0.696907777,0.060624306,0.240476739,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,-0.063193744,-0.114089151,-0.394403991,-0.339653393,1.489362638,-0.486828174
38,13,Squaxin Island,47.176735,-122.905337,1.464621449,-3.462376531,0.487444637,-0.049236554,-0.079251,-0.13953752,-0.214354911,-0.167634538,-0.067661054,0.053476732,-0.046205153,-0.066043096,5.262448326,1.004184666,6.266632992,0,0.609205289,0,5.734942956,0.391044689,6.125987645,4.71299683,0.766483077,3.28460613,8.764086037,0,19.188878,0,34.68815697,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.692869482,-0.149905073,-0.444459571,-0.115470054,-0.877800603,2.108971508,-0.353109948,-0.335815502,-0.831215869,-0.1220718,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.315026215,-0.364053743,-0.460124335,-0.210108824,-0.287256682,-0.490803088,-0.531040676,-0.224736767,-0.5144001,-0.533631239,-0.378119693,-0.584022095,-0.185435908,-0.216105622,2.172462254,-0.280230026,-0.315106509,-0.302027749,-0.331127999,-0.321213601,-0.410055899,-0.344706798,-0.364093104,-0.318686342,-0.431633631,-0.357415921,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.332818023,-0.283220912,-0.285141423,-0.359927918,-0.158027467,-0.284870476,-0.191452626,-0.26374045,-0.330644969,-0.397009614,-0.181678694,-0.239741722,-0.293081441,-0.301703671,-0.386577831,-0.22868603,-0.770030137,-0.605705551,-0.581448057,-0.055838547,0.808668919,-0.402812367,-0.474532547,-0.377375669,-0.350414015,-0.325643257,1.100986152,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-0.004800705,-0.500898343,-0.286546897,-0.696907777,-0.318277609,-0.198082664,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-0.133992714,-0.510352985,-0.115470054,-0.877800603,2.108971508,-0.353109948,-0.335815502,-0.831215869,-0.1220718
34,10,Suquamish Stormwater Outfall,47.729875,-122.550882,0.591462873,-1.711916687,0.751789738,-0.076364081,0.119967411,0.0634255,-0.192034886,-0.109337355,0.068488542,-0.299103634,-0.081621371,0.03810182,2.736934223,1.463470396,4.200404619,0,1.410655163,0,6.752501671,0.640375598,7.392877269,2.977896268,1.844797009,1.606945946,6.429639223,1.55441406,11.92734923,0,28.71493495,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.226739921,-0.383102158,-0.205505251,-0.149905073,-0.444459571,-0.115470054,0.233026932,0.221467175,-0.112228032,-0.220678758,-0.561072188,-0.27839596,-0.142344897,-0.160755402,-0.234492818,-0.283694536,0.644861176,-0.223139539,-0.162944918,-0.148394592,-1.191647781,-0.222870353,-0.105383279,-0.270325673,-0.224736767,-0.368794561,-0.161859712,-0.260169292,-0.508312723,-0.185435908,-0.128142462,-0.375148115,-0.152474206,-0.213505978,-0.218755693,-0.248933106,-0.275426574,-0.410055899,-0.25942503,-0.26111505,-0.236731221,-0.31004962,-0.275075106,-0.550833887,-0.313909971,-0.346068858,-0.395481464,-0.211055331,-0.283220912,-0.213006955,-0.359927918,-0.203481197,-0.229699254,0.749500647,-0.16257742,-0.232355739,0.498400309,-0.181678694,-0.239741722,-0.19317501,-0.175315453,-0.653621728,-0.22868603,0.123189935,0.055488437,-0.227690943,0.46764783,-0.574233955,-0.402812367,1.084151001,-0.377375669,-0.061134421,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,0.366994826,-0.286546897,0.276168241,-2.137006803,-1.458940947,0.595821229,0.805444881,1.141723846,0.125965607,0.38408564,0.452658149,-0.263493966,0.699363499,-0.011014805,0.099715508,-0.510352985,-0.115470054,0.233026932,0.221467175,-0.112228032,-0.220678758,-0.561072188,-0.27839596
46,11,Thea Foss Waterway,47.25934,-122.43479,0.966727332,-0.754604437,0.564020049,-0.011040092,-0.093847619,-0.078552953,-0.584367473,-0.332793322,-0.033891193,-0.401147026,-0.251391215,-0.550739093,3.273180667,1.425894653,4.699075321,7.597104399,4.418155153,2.390018445,7.708197438,3.028967405,10.73716484,14.51681317,9.807046584,6.248778264,30.57263802,3.297345087,22.87715884,1.605415019,83.4949998,2.164638495,2.283128602,2.002549014,1.162343242,-0.229593899,0.805255763,-0.383102158,0.160017923,-0.149905073,1.945558875,-0.115470054,-1.470241954,0.053689012,-1.027579313,0.566088989,1.197076032,-0.1220718,0.165726745,-0.160755402,-0.234492818,0.230922861,-0.315388755,-0.015185482,0.290719176,0.340262845,1.663738275,0.280513678,0.723533296,0.266440508,-0.224736767,0.768748708,0.604444863,0.271763893,1.138366115,-0.185435908,0.039271295,-0.375148115,-0.072981695,-0.078430128,-0.031393565,-0.076715234,0.007220262,0.465300622,-0.077806452,0.158425166,-0.026589884,0.762383708,0.221809118,1.329145251,0.515797776,-0.346068858,0.45155174,-0.02576428,-0.283220912,-0.10126925,-0.359927918,-0.097422494,-0.050392781,-0.191452626,0.106136879,0.431096561,-0.397009614,-0.181678694,-0.239741722,-0.04077537,0.019622306,0.872343395,-0.22868603,0.932670626,0.988938773,0.319024598,0.874803901,-0.574233955,-0.402812367,-0.474532547,-0.377375669,0.546352726,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.715305022,1.110903256,-0.286546897,0.739537774,0.89420852,0.898315844,0.510703911,1.290003966,-0.421261862,0.586815391,0.975998442,1.304230753,-0.263493966,1.366129546,0.658804443,0.33342373,1.095062034,-0.115470054,-1.470241954,0.053689012,-1.027579313,0.566088989,1.197076032,-0.1220718
22,11,Three Tree Point,47.4485721,-122.3723967,1.776678288,-0.499424129,0.414801394,0.010513353,0.040748064,-0.00800681,0.103017281,0.057786441,-0.057078007,0.059555722,0.046155662,0.072350295,2.276102418,0.705050945,2.981153363,2.408924023,1.462092693,0,6.764608877,0.441505443,7.20611432,3.668658516,1.444326295,3.608835755,8.721820566,2.351067973,14.5272613,1.605415019,38.28269589,-0.40381852,-0.336594759,2.002549014,-0.447637892,-0.229593899,-0.540825564,-0.383102158,0.160017923,-0.149905073,-0.444459571,-0.115470054,0.455192438,-0.239922773,-0.339345267,-0.239868216,-0.654072471,0.399008734,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.237647962,-0.364053743,-0.460124335,0.146814433,-0.181897234,-0.490803088,-0.230451614,-0.224736767,-0.286891446,-0.533631239,-0.283296821,-0.30011195,-0.185435908,-0.216105622,-0.375148115,-0.200737515,-0.242870294,-0.302027749,-0.272417361,-0.280709693,-0.410055899,-0.29101087,-0.26111505,-0.257745354,-0.253933923,-0.297789814,-0.550833887,-0.297641192,-0.346068858,-0.395481464,-0.232231452,-0.283220912,-0.251195791,-0.359927918,-0.389083926,-0.261882466,-0.191452626,-0.399678273,-0.158638817,-0.397009614,-0.181678694,-0.239741722,-0.233814914,-0.301703671,-0.157683063,-0.22868603,0.569799971,0.405532313,-0.163371467,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.11899034,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,0.818428137,-1.458940947,0.680938548,-0.648232377,-0.421261862,0.18357183,-0.799739964,-0.966629525,-0.263493966,-0.634168596,0.078294428,0.099715508,1.095062034,-0.115470054,0.455192438,-0.239922773,-0.339345267,-0.239868216,-0.654072471,0.399008734
67,8.2,Tulalip Bay,48.0616613,-122.293939,1.367942337,-2.217503848,0.521248876,-0.045943561,-0.085513402,-0.11703376,-0.224967281,-0.23525232,-0.263290402,0.023292537,0.011376296,-0.088401276,3.898622915,1.102469027,5.001091941,0,1.005188726,0,7.744838811,2.595981258,10.34082007,3.267227091,1.274629161,4.101211224,8.643067476,0.753654436,15.67748513,1.774406074,38.19462191,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.296886044,-0.149905073,-0.444459571,-0.115470054,0.010861425,0.263411716,0.699888143,0.047973643,-0.228928317,-1.633205349,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.213467257,-0.364053743,-0.460124335,0.236045247,-0.193603839,-0.490803088,-0.531040676,-0.224736767,-0.386995254,-0.533631239,-0.213914232,-0.943641611,-0.185435908,-0.109698573,-0.375148115,-0.16099126,-0.248743157,-0.302027749,-0.303729701,-0.292156449,-0.410055899,-0.30680379,-0.31196841,-0.247238287,-0.546982565,-0.320504521,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.263995632,-0.283220912,-0.213006955,-0.359927918,-0.010302845,-0.199814841,-0.191452626,-0.149932041,-0.261842508,-0.397009614,-0.181678694,-0.239741722,-0.19317501,-0.301703671,0.147509962,-0.22868603,-0.016375701,-0.605705551,-0.549288319,0.176822065,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.408269933,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.715305022,-0.500898343,-0.286546897,-0.696907777,0.742647754,0.679036142,0.595821229,-0.648232377,-0.421261862,-0.046853061,-0.799739964,0.679744177,-0.263493966,-0.634168596,-0.144978655,-1.068825603,1.264053089,-0.115470054,0.010861425,0.263411716,0.699888143,0.047973643,-0.228928317,-1.633205349
70,8.2,Tulalip Reservation,48.069978,-122.300216,1.137525951,-3.951243674,0.361526781,0.005429335,-0.111345482,-0.064283824,-0.214434406,-0.18355651,-0.113754766,-0.04429443,-0.029808667,-0.234691684,5.088769624,0.815513743,5.904283368,0,0.670125818,0,8.329601337,2.064114147,10.39371548,2.700374086,1.03200982,3.052282717,6.784666623,0.502436291,12.09977211,0,30.45071632,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.631948953,-0.149905073,-0.444459571,-0.115470054,-1.02591094,-0.323811854,-0.339345267,-0.412573331,-0.631929547,-1.581097295,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.256992525,-0.364053743,-0.460124335,0.057583619,-0.269696774,-0.490803088,-0.531040676,-0.224736767,-0.459798023,-0.533631239,-0.311049857,-0.565094752,-0.185435908,-0.216105622,-0.375148115,-0.206415552,-0.283980335,-0.302027749,-0.308426552,-0.299200607,-0.410055899,-0.30680379,-0.336123756,-0.278759488,-0.546982565,-0.327602867,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.306347872,-0.283220912,-0.238466179,-0.359927918,-0.074695629,-0.231998054,-0.191452626,-0.399678273,-0.340473892,-0.397009614,-0.181678694,-0.239741722,-0.227041597,-0.301703671,-0.539174343,-0.22868603,-0.267593847,-0.605705551,-0.806566221,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.668621568,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,0.13640469,-1.458940947,0.170234637,-0.648232377,-0.421261862,-0.334884176,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,-1.02591094,-0.323811854,-0.339345267,-0.412573331,-0.631929547,-1.581097295
73,13,West Bay Park,47.052373,-122.9101963,1.8098621,-1.704658754,0.343557226,-0.03668574,-0.016662441,-0.080576339,-0.154202762,-0.117854695,-0.040654714,-0.020363018,-0.035687167,-0.049683812,3.514520853,0.847206977,4.36172783,0,1.340251635,0,8.64876321,1.346707223,9.995470432,3.345995899,3.159380508,4.737316802,11.24269321,3.776897033,16.97944239,0,43.3347547,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,0.038176865,-0.149905073,-0.444459571,-0.115470054,-0.951855771,-0.827146343,-0.449462714,-0.27824713,-0.693929736,-1.060016761,-0.051503259,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.266664807,-0.364053743,-0.460124335,-0.031647195,-0.246283563,-0.490803088,-0.531040676,-0.224736767,-0.368794561,-0.533631239,-0.352679411,-0.054056492,-0.185435908,-0.216105622,-0.375148115,-0.223449661,-0.266361746,-0.302027749,-0.264589276,-0.265740857,-0.410055899,-0.26732149,-0.210261691,-0.252491821,-0.204053303,-0.275075106,-0.550833887,-0.251158965,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.244123784,-0.359927918,1.126040398,-0.209010045,-0.191452626,-0.399678273,-0.355217276,-0.397009614,-0.181678694,-0.239741722,-0.24397489,-0.301703671,1.17753642,-0.22868603,1.29554128,1.105620065,0.222545385,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,0.170289254,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,0.13640469,-1.458940947,-1.617229051,-0.648232377,-0.421261862,0.241178053,-0.799739964,-0.966629525,-0.263493966,-0.634168596,0.301567511,0.660615241,-0.510352985,-0.115470054,-0.951855771,-0.827146343,-0.449462714,-0.27824713,-0.693929736,-1.060016761
26,10,Williams Olson Park,47.6609,-122.5668,0.327084251,-3.474270798,0.136252169,-0.061788658,-0.181587797,-0.129855413,-0.351037668,-0.315270276,-0.24493359,0.022020267,-0.034933237,-0.169549952,4.695137641,0.9382691,5.633406741,0,1.09656952,0,7.245365732,3.174748306,10.42011404,6.223350794,1.332190854,3.224588701,10.78013035,0.669915054,23.3693068,0,46.33603576,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.205505251,-0.149905073,-0.444459571,-0.115470054,0.677357945,-0.743257262,-0.139757394,1.160962163,0.612502821,0.503224841,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.256992525,-0.364053743,-0.207370489,-0.12087801,-0.199457142,-0.490803088,-0.313266968,-0.224736767,-0.377894908,-0.533631239,-0.237041762,-0.546167409,-0.185435908,-0.216105622,2.622040554,-0.217771625,-0.272234609,-0.302027749,-0.248933106,-0.248130462,-0.410055899,-0.25942503,-0.309425742,-0.262998888,-0.378635472,-0.296370145,-0.550833887,-0.325530528,-0.346068858,-0.395481464,-0.263995632,-0.283220912,-0.227150968,-0.359927918,-0.389083926,-0.225101652,-0.191452626,-0.191029522,-0.222526816,-0.397009614,-0.181678694,-0.239741722,-0.228734926,-0.301703671,-0.691770856,-0.22868603,-0.100115083,-0.605705551,0.093906434,0.351317524,1.401341579,-0.402812367,-0.474532547,-0.377375669,0.112433335,-0.325643257,1.879275239,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.235234538,-0.500898343,-0.286546897,0.600526914,0.13640469,0.021197038,-1.617229051,-0.648232377,-0.421261862,0.125965607,-0.799739964,0.509429656,-0.263493966,-0.634168596,0.212258277,0.473648664,-0.510352985,-0.115470054,0.677357945,-0.743257262,-0.139757394,1.160962163,0.612502821,0.503224841
