"Metric","Analyte","N_Pairs","Spearman_r","Spearman_p","Kendall_tau","Kendall_p","Spearman_sig","Kendall_sig"
"width","z_ppDDD",74,-0.0663783550099687,0.57417921058853,-0.0534171320119594,0.546375001330583,"",""
"weight_initial","z_C4.dibenzothiophenes",74,-0.066342944516173,0.574383923112995,-0.0509728497493425,0.564767889510125,"",""
"weight_initial","z_beta_hexachlorocyclohexane",74,-0.0662935722296423,0.574669406960923,-0.0530570385825967,0.565193484300647,"",""
"weight_final","z_PCB066",74,0.0660880849181164,0.575858295317433,0.047835094220647,0.58347676085638,"",""
"weight_change","z_2.methylnaphthalene",74,0.065929230721472,0.576778156823181,0.045511424763139,0.61306616649931,"",""
"ibr_morph","z_benzo_ghi_perylene",74,0.0657954881767227,0.577553132146308,0.047029314995303,0.602768487832723,"",""
"ci2","z_26.dimethylnaphthalene",74,0.0653932422981267,0.579886845923361,0.0521976283524865,0.576076786617135,"",""
"weight_change","z_C2.fluorenes",74,0.0652741479176527,0.580578626547416,0.0417307392125815,0.622884580043755,"",""
"weight_change","z_ppDDE",74,0.06516328640006,0.581222924999752,0.0492830529978974,0.537627045006755,"",""
"weight_initial","z_BDE100",74,0.0651501750382663,0.581299146491954,0.0523374456642686,0.582686294846208,"",""
"height","z_C3.naphthalenes",74,-0.065079358600005,0.581710909350771,-0.0444391519768568,0.619807415376536,"",""
"p450","z_acenaphthylene",74,0.0646828885766249,0.584018649689505,0.0527311990305374,0.582371757963981,"",""
"width","z_PCB044",74,0.0646647471834731,0.584124345390804,0.0470096935217859,0.599830225666717,"",""
"weight_final","z_235.trimethylnaphthalene",74,0.064658903416748,0.584158394302615,0.0523374456642686,0.582686294846208,"",""
"ibr_bio","z_9.methylphenanthrene",74,-0.0645924962674645,0.58454538140482,-0.0493803381679923,0.573509155227712,"",""
"length","z_opDDD",74,-0.0645911507095033,0.58455322383904,-0.0477478519178625,0.603315695734429,"",""
"weight_change","z_retene",74,0.0644597413385788,0.585319359387872,0.043260513637238,0.588081233745576,"",""
"ci3","z_dibenz_ah_anthracene",74,0.0644592930677304,0.585321973652768,0.0530778244046095,0.573907871368702,"",""
"weight_final","z_2.methylnaphthalene",74,0.0643652501000081,0.5858705389709,0.049745045671338,0.580439010156002,"",""
"weight_final","z_PCB177",74,0.0642277690851759,0.586672904313081,0.0533264139865703,0.57302511935539,"",""
"weight_final","z_PCB183",74,0.0642277690851759,0.586672904313081,0.0533264139865703,0.57302511935539,"",""
"width","z_mercury",74,-0.0640388617819374,0.587776215615583,-0.0533828067514996,0.501544713712858,"",""
"width","z_mercury.1",74,-0.0640388617819374,0.587776215615583,-0.0533828067514996,0.501544713712858,"",""
"ci3","z_PCB177",74,-0.0638210662122547,0.589049413250271,-0.0533264139865703,0.57302511935539,"",""
"ci3","z_PCB183",74,-0.0638210662122547,0.589049413250271,-0.0533264139865703,0.57302511935539,"",""
"ibr_morph","z_235.trimethylnaphthalene",74,0.0636385700489794,0.590117214681587,0.0546129867801064,0.566404414715065,"",""
"weight_initial","z_C4.phenanthrenes_anthracenes",74,-0.0636296339938022,0.590169522750906,-0.0346634711181069,0.664128062538732,"",""
"length","z_PCB033",74,-0.0635706550267118,0.590514814299657,-0.039001150718627,0.637044844528348,"",""
"height","z_perylene",74,-0.0634847235992978,0.591018061523617,-0.0426696669582849,0.618774486288737,"",""
"ibr_morph","z_PCB177",74,-0.0632892239938192,0.592163700489297,-0.0495842094962847,0.600243169706365,"",""
"ibr_morph","z_PCB183",74,-0.0632892239938192,0.592163700489297,-0.0495842094962847,0.600243169706365,"",""
"height","z_PCB095",74,-0.0632237389642044,0.59254766948891,-0.0433001730703575,0.599202843488813,"",""
"ibr_combined","z_PCB031",74,-0.0632099991604449,0.592628246494806,-0.052674938666266,0.521037169365853,"",""
"ibr_combined","z_C2.naphthalenes",74,-0.0630478403737492,0.593579597192022,-0.0412316701545024,0.619271468439203,"",""
"p450","z_benz_a_anthracene",74,0.0630144938575574,0.593775318835061,0.0401232455867505,0.616960992612386,"",""
"weight_final","z_PCB156",74,-0.063013698630137,0.5937799866386,-0.0517969412057975,0.590308327678843,"",""
"weight_final","z_PCB170",74,-0.063013698630137,0.5937799866386,-0.0517969412057975,0.590308327678843,"",""
"weight_final","z_mirex",74,-0.063013698630137,0.5937799866386,-0.0517969412057975,0.590308327678843,"",""
"shell","z_PCB177",74,0.0630076604664122,0.593815429818425,0.0551975162317131,0.559639291296721,"",""
"shell","z_PCB183",74,0.0630076604664122,0.593815429818425,0.0551975162317131,0.559639291296721,"",""
"ci2","z_C3.benzanthracenes_chrysenes",74,0.0626581071088456,0.595868872611653,0.05024258744144,0.569186531326124,"",""
"ibr_morph","z_PCB033",74,0.0624036719502035,0.597365535697785,0.0413412197617446,0.616973202444375,"",""
"length","z_opDDT",74,-0.062240335433889,0.598327210469387,-0.0500619045484309,0.599183299395243,"",""
"sod","z_235.trimethylnaphthalene",74,0.0621647551844246,0.598772436212199,0.0523374456642686,0.582686294846208,"",""
"ibr_morph","z_C4.benzanthracenes_chrysenes",74,0.0619515221953797,0.600029334445803,0.0455558253665431,0.626724236978719,"",""
"ci2","z_C4.dibenzothiophenes",74,0.0612717037311671,0.604044291399871,0.0470892040541545,0.594791387591693,"",""
"ci2","z_C4.benzanthracenes_chrysenes",74,0.0611689766518591,0.604652015708495,0.048644355899868,0.603541063584883,"",""
"weight_change","z_C3.dibenzothiophenes",74,-0.0611488581416913,0.604771066471259,-0.0493160937241992,0.576551493309792,"",""
"ibr_morph","z_PCB074",74,-0.0610599945632612,0.605297037477126,-0.0490882233843883,0.605590527407444,"",""
"ci3","z_arsenic",74,0.0608296957955504,0.606661076318951,0.0381686811777982,0.633794526956506,"",""
"ci3","z_arsenic.1",74,0.0608296957955504,0.606661076318951,0.0381686811777982,0.633794526956506,"",""
"ci3","z_C2.dibenzothiophenes",74,0.0606893730572885,0.607492854060395,0.0469435292475859,0.599853949316504,"",""
"weight_final","z_acenaphthylene",74,0.0605183016185537,0.608507571273411,0.0495353687862624,0.605438960992327,"",""
"ibr_combined","z_zinc",74,0.0603838469813142,0.609305612714427,0.0417374256130657,0.601030374312856,"",""
"ibr_combined","z_zinc.1",74,0.0603838469813142,0.609305612714427,0.0417374256130657,0.601030374312856,"",""
"weight_initial","z_9.methylphenanthrene",74,-0.0603536136999122,0.60948512192623,-0.0419267022181067,0.632702687879064,"",""
"height","z_C4.benzanthracenes_chrysenes",74,-0.0602820917025358,0.60990987326733,-0.048644355899868,0.603541063584883,"",""
"p450","z_C3.fluorenes",74,-0.0596794908873375,0.61349366758347,-0.0436090262582083,0.600592546751477,"",""
"ibr_combined","z_benzo_a_pyrene",74,-0.0591892189956395,0.616416109469478,-0.0433946143090395,0.629677681121993,"",""
"ci3","z_opDDD",74,0.0591716516130807,0.616520937060976,0.0465235480225327,0.612636064745639,"",""
"weight_final","z_alpha_hexachlorocyclohexane",74,-0.0589368129002988,0.617922994463855,-0.0495353687862624,0.605438960992327,"",""
"weight_final","z_PCB158",74,-0.0589368129002988,0.617922994463855,-0.0495353687862624,0.605438960992327,"",""
"ibr_bio","z_PCB070",74,0.0588018014946526,0.618729670634412,0.0335746380175194,0.693855078157124,"",""
"ci1","z_perylene",74,0.0587544268333692,0.619012834965991,0.0418076534843802,0.625878760274564,"",""
"weight_change","z_naphthalene",74,0.0586146744989306,0.619848474766003,0.0477865611677693,0.608738845752255,"",""
"ci3","z_perylene",74,0.0584836691060264,0.620632249567899,0.0418076534843802,0.625878760274564,"",""
"height","z_PCB177",74,-0.0582523653368716,0.622017115861375,-0.0477131072511419,0.614067896827686,"",""
"height","z_PCB183",74,-0.0582523653368716,0.622017115861375,-0.0477131072511419,0.614067896827686,"",""
"ci3","z_trans_nonachlor",74,0.0581057244721264,0.622895766227338,0.0444119785088413,0.633780729102725,"",""
"ibr_combined","z_PCB070",74,0.0580533298765822,0.623209834490188,0.0318959061166435,0.708443444824571,"",""
"weight_change","z_dibenz_ah_anthracene",74,0.0578675282562792,0.624324123394396,0.0478570547910413,0.612157071461591,"",""
"weight_change","z_PCB105",74,0.0577780750945141,0.624860891943158,0.042086674659686,0.609637994212122,"",""
"length","z_PCB028",74,-0.0576852244854662,0.625418253182028,-0.0417669616339074,0.60661489443062,"",""
"ci2","z_PCB031",74,0.0575983159963429,0.62594013522771,0.044928624156521,0.584122616051192,"",""
"ci3","z_PCB187",74,-0.0575351520172516,0.626319547594155,-0.0427502881169755,0.624023931922366,"",""
"weight_change","z_C2.dibenzothiophenes",74,-0.0573127254042945,0.627656386645379,-0.0469435292475859,0.599853949316504,"",""
"weight_change","z_C4.dibenzothiophenes",74,-0.0571903969350151,0.628392121639517,-0.0441764697827635,0.61777641788637,"",""
"width","z_PCB099",74,0.0570848993384919,0.629026919066111,0.0284181684275647,0.733710792903194,"",""
"width","z_PCB128",74,0.0570030578669597,0.629519558451703,0.0459812587519643,0.617291349617167,"",""
"length","z_C2.fluorenes",74,-0.0568421245118623,0.630488756909785,-0.0509115018393494,0.54853632212919,"",""
"weight_final","z_C1.fluoranthenes_pyrenes",74,-0.0568240831187327,0.630597447508547,-0.0309711000824792,0.698311424798869,"",""
"width","z_naphthalene",74,-0.0566209780874024,0.631821595792215,-0.0433754939830522,0.642200350976598,"",""
"ci1","z_9.methylphenanthrene",74,0.0565688971217404,0.632135655985847,0.040994997724371,0.640281193547195,"",""
"length","z_PCB017",74,-0.0565335675041035,0.632348738696478,-0.046832946978205,0.621015405027103,"",""
"ibr_bio","z_zinc",74,0.0564728225448405,0.632715178239786,0.0424827367847276,0.594547870051727,"",""
"ibr_bio","z_zinc.1",74,0.0564728225448405,0.632715178239786,0.0424827367847276,0.594547870051727,"",""
"p450","z_235.trimethylnaphthalene",74,0.0561561253520091,0.634627059294077,0.0455108223167553,0.632795581461292,"",""
"weight_final","z_PCB095",74,0.0561521690159402,0.63465095857798,0.0393992565775325,0.632507425171079,"",""
"sod","z_benz_a_anthracene",74,0.0559848703959236,0.635661910657579,0.0446230488301244,0.578036567931643,"",""
"ci2","z_fluorene",74,0.0559359156997222,0.635957859947485,0.0377792667059814,0.665141023585153,"",""
"weight_final","z_copper",74,-0.0557004056343903,0.637382400385856,-0.0286676100964325,0.719230452204701,"",""
"weight_final","z_copper.1",74,-0.0557004056343903,0.637382400385856,-0.0286676100964325,0.719230452204701,"",""
"weight_initial","z_PCB101",74,0.055569550630261,0.638174476620964,0.0391508705842979,0.623959973827454,"",""
"weight_change","z_beta_hexachlorocyclohexane",74,-0.0552843748799665,0.639902069593576,-0.0467407244656209,0.612382850911628,"",""
"ci2","z_1_7.dimethylphenanthrene",74,0.0550524002306916,0.641308782298745,0.0302266755607634,0.710417093096509,"",""
"p450","z_PCB052",74,0.0550057846262089,0.641591615435571,0.0386595202885418,0.635283230305208,"",""
"ci3","z_dibenzothiophene",74,0.054810164066197,0.642779068472151,0.0440650301833539,0.639176274497356,"",""
"ibr_combined","z_alpha_chlordane",74,-0.0547792435406497,0.642966843700751,-0.0444119785088413,0.633780729102725,"",""
"ci3","z_3.methylphenanthrene",74,0.0546269616553022,0.643891951994408,0.0334498522711451,0.677344659937476,"",""
"length","z_copper",74,-0.0545597324338988,0.644300539721438,-0.0383475823367863,0.630606873509887,"",""
"length","z_copper.1",74,-0.0545597324338988,0.644300539721438,-0.0383475823367863,0.630606873509887,"",""
"ibr_morph","z_PCB110",74,-0.054339107611055,0.645642132873707,-0.0379628530611725,0.672648241291623,"",""
"p450","z_chrysene",74,0.0543064409150626,0.645840871247387,0.0321814370714769,0.687868549395744,"",""
"ibr_bio","z_C1.fluoranthenes_pyrenes",74,-0.0542755192865496,0.64602901574661,-0.0369414326284993,0.643852497219154,"",""
"weight_initial","z_C2.fluorenes",74,0.0542080913222531,0.64643936209818,0.0383922800755749,0.650962859436143,"",""
"weight_final","z_benz_a_anthracene",74,-0.053938271160258,0.648082459467769,-0.0326235735144607,0.684247586513121,"",""
"weight_initial","z_BDE047",74,-0.0538928354328877,0.6483593103778,-0.0333375818306183,0.694040212697531,"",""
"ci3","z_PCB095",74,0.0536748674417076,0.649688103517288,0.0323776068904475,0.6943366590553,"",""
"weight_change","z_opDDT",74,-0.0536619771196857,0.649766720712881,-0.0432352812009176,0.649896507145413,"",""
"ibr_morph","z_PCB105",74,0.0535654027796313,0.650355842428113,0.0358516117471399,0.663600707698386,"",""
"weight_change","z_acenaphthene",74,-0.05337454996166,0.651520709655829,-0.041811578691602,0.640093985477187,"",""
"weight_initial","z_indeno_123cd_pyrene",74,0.0530280009337659,0.65363799491331,0.0435122917891389,0.636636298036748,"",""
"weight_final","z_PCB070",74,0.0529543669784779,0.654088223446849,0.0461651272740892,0.588342398575202,"",""
"p450","z_PCB044",74,-0.0527466424247207,0.655359001324349,-0.0367901949300933,0.681372109992762,"",""
"sod","z_copper",74,0.0525450369109527,0.65659328029877,0.0286676100964325,0.719230452204701,"",""
"sod","z_copper.1",74,0.0525450369109527,0.65659328029877,0.0286676100964325,0.719230452204701,"",""
"weight_change","z_C4.phenanthrenes_anthracenes",74,-0.0523703739623029,0.657663352594236,-0.0428634320277666,0.591309211788472,"",""
"shell","z_opDDT",74,0.0523393227540596,0.657853659780558,0.0432352812009176,0.649896507145413,"",""
"p450","z_C3.fluoranthenes_pyrenes",74,-0.0523349749861596,0.657880308189278,-0.0291546770831355,0.727717433198148,"",""
"p450","z_C1.benzanthracenes_chrysenes",74,0.0522902712212513,0.658154331903033,0.0381056088878865,0.636441139443964,"",""
"weight_initial","z_PCB066",74,-0.0521920531773372,0.65875654361906,-0.0469325452730876,0.590599267188121,"",""
"width","z_ppDDT",74,0.0521276289214945,0.659151670648698,0.042217124850527,0.645753222881948,"",""
"height","z_indeno_123cd_pyrene",74,-0.0521178350002889,0.659211746913347,-0.0384673883932967,0.676213865879895,"",""
"ibr_combined","z_9.methylphenanthrene",74,-0.0520777001156433,0.659457958218025,-0.0419267022181067,0.632702687879064,"",""
"ci3","z_ppDDE",74,0.0519320870468873,0.660351538685402,0.0388290720589495,0.62721344340615,"",""
"ci3","z_BDE099",74,0.0514765674204023,0.663149974217558,0.0383510012399815,0.664868420199584,"",""
"height","z_2.methylnaphthalene",74,-0.0512389841698647,0.664611372302582,-0.0328105620385421,0.715428268766649,"",""
"weight_initial","z_naphthalene",74,0.0511133917505556,0.665384408698716,0.0419051382548131,0.653522147672879,"",""
"ibr_bio","z_3.methylphenanthrene",74,-0.050978242522203,0.666216657512369,-0.0349532164181628,0.663714906331848,"",""
"ci2","z_mercury",74,-0.0509023052600644,0.666684455774554,-0.0355885378343331,0.654123734589225,"",""
"ci2","z_mercury.1",74,-0.0509023052600644,0.666684455774554,-0.0355885378343331,0.654123734589225,"",""
"p450","z_1_7.dimethylphenanthrene",74,0.0507293035432015,0.667750676392812,0.0294614432680858,0.717429689330581,"",""
"weight_change","z_PCB110",74,0.0506554109399514,0.668206281539638,0.0379628530611725,0.672648241291623,"",""
"weight_final","z_chrysene",74,-0.0505713909394633,0.66872447535852,-0.027691003991736,0.729574764538567,"",""
"weight_change","z_PCB017",74,0.0504953945498744,0.669193316630374,0.0412129933408204,0.66350265032802,"",""
"height","z_ppDDE",74,-0.050420796639246,0.669653653142852,-0.0410692108315812,0.607481962413905,"",""
"ci2","z_trans_nonachlor",74,0.0501604606645704,0.671261112469327,0.0373624581106126,0.688573833073813,"",""
"weight_initial","z_C4.fluoranthenes_pyrenes",74,-0.0500881350694183,0.671707952844328,-0.0440071164795123,0.625472892417369,"",""
"ibr_morph","z_1_7.dimethylphenanthrene",74,0.050028663735229,0.672075462435858,0.0417051599509267,0.608444948213982,"",""
"weight_initial","z_C3.naphthalenes",74,0.0498026834125455,0.673472631643134,0.037288024072535,0.677199730809504,"",""
"width","z_opDDT",74,0.0496562238980753,0.674378737128793,0.0409597400850798,0.667183870578353,"",""
"p450","z_C4.phenanthrenes_anthracenes",74,0.0495851885860899,0.674818380076051,0.0331725691345324,0.6777432000724,"",""
"weight_change","z_alpha_hexachlorocyclohexane",74,0.0495533131719864,0.675015694770657,0.0399478780534374,0.676964565478479,"",""
"weight_change","z_PCB158",74,0.0495533131719864,0.675015694770657,0.0399478780534374,0.676964565478479,"",""
"ibr_bio","z_retene",74,0.0494966664702808,0.67536640226982,0.0365476753142183,0.647258249100664,"",""
"ci2","z_alpha_chlordane",74,0.0494903781747765,0.675405338226378,0.0430020744291956,0.644591975644166,"",""
"weight_change","z_mercury",74,0.0493768652129924,0.676108335503999,0.020759980403361,0.793817100569537,"",""
"weight_change","z_mercury.1",74,0.0493768652129924,0.676108335503999,0.020759980403361,0.793817100569537,"",""
"weight_initial","z_1.methylnaphthalene",74,0.0491649522765571,0.677421473427382,0.0409597400850798,0.667183870578353,"",""
"ibr_morph","z_PCB153",74,-0.0491314968052003,0.677628871184363,-0.0327147035141863,0.715403434655817,"",""
"p450","z_2.methylnaphthalene",74,0.049097820223813,0.677837663810606,0.0402193986278903,0.654947941859423,"",""
"ci3","z_ppDDT",74,0.0490910680134463,0.677879529994158,0.0397697552939747,0.664998561647461,"",""
"weight_initial","z_BDE099",74,-0.0490104160797487,0.678379676846697,-0.0247582413068235,0.779737064929001,"",""
"ibr_combined","z_C2.phenanthrenes_anthracenes",74,-0.0489014343685978,0.67905572551893,-0.0368253972056469,0.646738608220896,"",""
"ibr_morph","z_trans_nonachlor",74,-0.0488442272024753,0.679410701236158,-0.0373624581106126,0.688573833073813,"",""
"shell","z_alpha_chlordane",74,0.0486288435450416,0.680747800394966,0.0401822662699041,0.666439555629927,"",""
"weight_initial","z_C2.dibenzothiophenes",74,-0.0483564835011659,0.682440015273723,-0.0408204602152921,0.648258324767986,"",""
"ibr_morph","z_beta_chlordane",74,-0.0479978931902763,0.68467037674692,-0.0383874332501736,0.683208159079717,"",""
"weight_change","z_PCB153",74,0.0478853417202493,0.685370981329306,0.0316761414978629,0.724063003074717,"",""
"weight_change","z_indeno_123cd_pyrene",74,0.047653687802759,0.686813802025149,0.0346837108464151,0.70650335641088,"",""
"height","z_retene",74,0.0476003559919222,0.687146129457951,0.020884385893839,0.793729250565756,"",""
"sod","z_benzo_k_fluoranthene",74,0.0474573735806504,0.68803739015827,0.0447080290039022,0.578022721168582,"",""
"ci2","z_benzo_a_pyrene",74,0.0474407455177381,0.688141066411922,0.0317521568114923,0.724227101446143,"",""
"ibr_morph","z_C2.naphthalenes",74,0.0473533993859002,0.688685765218453,0.0388755747171023,0.639434357433151,"",""
"p450","z_C1.dibenzothiophenes",74,-0.0471662849823399,0.689853160219145,-0.0351768472821421,0.705376729786137,"",""
"width","z_alpha_hexachlorocyclohexane",74,0.0469702149321701,0.69107720466094,0.0399478780534374,0.676964565478479,"",""
"width","z_PCB158",74,0.0469702149321701,0.69107720466094,0.0399478780534374,0.676964565478479,"",""
"p450","z_PCB110",74,-0.046916733721518,0.691411219602376,-0.039002931227232,0.664221606331732,"",""
"height","z_PCB049",74,-0.046820240505843,0.692014013160822,-0.0365532323761548,0.693784969244886,"",""
"ibr_combined","z_3.methylphenanthrene",74,-0.0467955644915771,0.692168195028361,-0.0342015343446539,0.670516228471013,"",""
"ci2","z_PCB156",74,0.0465753424657534,0.693544749455715,0.0382846956738503,0.69067448734228,"",""
"ci2","z_PCB170",74,0.0465753424657534,0.693544749455715,0.0382846956738503,0.69067448734228,"",""
"ci2","z_mirex",74,0.0465753424657534,0.693544749455715,0.0382846956738503,0.69067448734228,"",""
"weight_initial","z_PCB156",74,-0.0465753424657534,0.693544749455717,-0.0382846956738503,0.69067448734228,"",""
"weight_initial","z_PCB170",74,-0.0465753424657534,0.693544749455717,-0.0382846956738503,0.69067448734228,"",""
"weight_initial","z_mirex",74,-0.0465753424657534,0.693544749455717,-0.0382846956738503,0.69067448734228,"",""
"length","z_C2.naphthalenes",74,-0.0464831531360959,0.694121297021515,-0.0404463050087024,0.625961651508871,"",""
"width","z_235.trimethylnaphthalene",74,-0.0464440632958406,0.694365815324417,-0.0364086578534043,0.702285872234831,"",""
"weight_final","z_PCB052",74,0.0461583879113516,0.696153741871755,0.029473099625918,0.717652457996674,"",""
"ci1","z_benzo_b_fluoranthene",74,0.0460596539031921,0.696772063244742,0.0289840271750178,0.71873096610819,"",""
"ci2","z_C1.fluorenes",74,-0.04590955937721,0.697712407470565,-0.0364779424252064,0.687588245286775,"",""
"sod","z_dibenzothiophene",74,0.045633926072157,0.699440436984422,0.0391689157185368,0.676856683514515,"",""
"ci1","z_alpha_chlordane",74,0.0456134723409691,0.699568728574357,0.0373624581106126,0.688573833073813,"",""
"weight_change","z_dieldrin",74,0.0454262918736842,0.700743167025161,0.0372308472184389,0.682967075419836,"",""
"height","z_dibenzothiophene",74,-0.0450844507431726,0.70288980935758,-0.0359048394086587,0.702441641277161,"",""
"length","z_PCB105",74,-0.0449451658363657,0.703765136300458,-0.0358516117471399,0.663600707698386,"",""
"ibr_bio","z_alpha_chlordane",74,-0.0448476637812047,0.70437811043997,-0.034542649951321,0.710978063285208,"",""
"ci2","z_arsenic",74,0.0446924147428453,0.70535451517518,0.0261941929651556,0.743716087529139,"",""
"ci2","z_arsenic.1",74,0.0446924147428453,0.70535451517518,0.0261941929651556,0.743716087529139,"",""
"ci2","z_BDE099",74,0.0445296622354627,0.706378621615978,0.0373800898161845,0.672853984597114,"",""
"shell","z_BDE099",74,0.0444601931836133,0.706815908430474,0.0373800898161845,0.672853984597114,"",""
"p450","z_PCB066",74,-0.0443591484932658,0.707452123489554,-0.0297841152694595,0.732800478016239,"",""
"ibr_bio","z_chrysene",74,-0.0443166643930232,0.707719678988851,-0.0344266536113474,0.667356916111152,"",""
"ibr_morph","z_acenaphthylene",74,0.0441762515299198,0.708604219464356,0.0367520478091624,0.701512089915247,"",""
"weight_final","z_naphthalene",74,0.0441105331050626,0.709018349493828,0.0345533596136178,0.711289624775565,"",""
"length","z_acenaphthene",74,-0.0440574769642931,0.709352748543583,-0.0346730164759626,0.698209327653402,"",""
"weight_change","z_ppDDT",74,0.0435240396820245,0.712717902101526,0.0385460705156985,0.6747056866313,"",""
"length","z_beta_hexachlorocyclohexane",74,-0.0433866399489192,0.713585569685496,-0.0378978847018548,0.681206290394463,"",""
"length","z_C1.fluorenes",74,-0.0433633149075496,0.713732901383034,-0.0353725502305032,0.696577670420097,"",""
"weight_final","z_C3.fluoranthenes_pyrenes",74,-0.0432599002375344,0.714386241862044,-0.0283448249419373,0.734992269609505,"",""
"ci2","z_PCB187",74,0.0430811589035292,0.715515955026646,0.0254682567505386,0.770280906743756,"",""
"ibr_morph","z_alpha_hexachlorocyclohexane",74,-0.0430164931365329,0.715924817691991,-0.0367520478091624,0.701512089915247,"",""
"ibr_morph","z_PCB158",74,-0.0430164931365329,0.715924817691991,-0.0367520478091624,0.701512089915247,"",""
"weight_change","z_lead",74,-0.0428471987355071,0.716995594012628,-0.0274532198277772,0.729806940248956,"",""
"weight_change","z_lead.1",74,-0.0428471987355071,0.716995594012628,-0.0274532198277772,0.729806940248956,"",""
"length","z_PCB095",74,-0.0427296986682796,0.717739094883861,-0.0331577901890125,0.687355776661064,"",""
"weight_initial","z_acenaphthylene",74,-0.0425947628116649,0.718593246513017,-0.0335562175648874,0.726375172060767,"",""
"p450","z_ppDDD",74,-0.0423244508527717,0.720305371432004,-0.0320502792071756,0.717411378115713,"",""
"length","z_benzo_a_pyrene",74,-0.0423019520472139,0.72044793833818,-0.0338689672655918,0.706667080692073,"",""
"length","z_PCB187",74,0.0422386975906151,0.720848810236895,0.0354736433311073,0.684210196480173,"",""
"ibr_bio","z_mercury",74,0.0422235880990526,0.720944576988358,0.024467119761104,0.758060976327174,"",""
"ibr_bio","z_mercury.1",74,0.0422235880990526,0.720944576988358,0.024467119761104,0.758060976327174,"",""
"ibr_morph","z_C1.dibenzothiophenes",74,0.0419495167803358,0.722682434062858,0.0393980689559992,0.671973383137414,"",""
"ci1","z_arsenic",74,0.0419213664812697,0.722861011627798,0.0217037598854147,0.786475596083838,"",""
"ci1","z_arsenic.1",74,0.0419213664812697,0.722861011627798,0.0217037598854147,0.786475596083838,"",""
"p450","z_1.methylnaphthalene",74,-0.0418336680785155,0.723417440278625,-0.0341331167375665,0.720083785765205,"",""
"weight_change","z_C3.fluorenes",74,0.0417558469030567,0.723911319813668,0.0236048857727916,0.776878900084773,"",""
"ibr_morph","z_beta_hexachlorocyclohexane",74,0.0416745797311547,0.724427188941246,0.0277917821146935,0.763211485071468,"",""
"width","z_PCB095",74,0.0415135688045654,0.725449618478507,0.0214550407105375,0.794550402945445,"",""
"ci3","z_PCB180",74,0.0414963817171841,0.725558785909471,0.027138144643861,0.765252919098645,"",""
"ci2","z_acenaphthene",74,-0.0414754199126973,0.725691936646474,-0.0326334272714942,0.71516317415442,"",""
"sod","z_alpha_chlordane",74,0.0413536622272794,0.726465509733977,0.034542649951321,0.710978063285208,"",""
"length","z_ppDDT",74,-0.0410990084012916,0.728084305053899,-0.0299802770677655,0.74409737604138,"",""
"width","z_PCB156",74,0.0410958904109589,0.728104133018112,0.0337806138298679,0.725495742341154,"",""
"width","z_PCB170",74,0.0410958904109589,0.728104133018112,0.0337806138298679,0.725495742341154,"",""
"width","z_mirex",74,0.0410958904109589,0.728104133018112,0.0337806138298679,0.725495742341154,"",""
"ibr_combined","z_C1.fluoranthenes_pyrenes",74,-0.0410289142518307,0.728530091664463,-0.0287322253777217,0.719160097685748,"",""
"p450","z_benzo_k_fluoranthene",74,0.0408430021378473,0.729712895489987,0.0244203519769214,0.761243839089132,"",""
"length","z_26.dimethylnaphthalene",74,0.0404221947437353,0.732392464741137,0.0330830038853788,0.72305812692811,"",""
"width","z_benzo_a_pyrene",74,-0.0400304563827068,0.73488980610736,-0.0264601306762436,0.768748320927596,"",""
"weight_initial","z_1.methylphenanthrene",74,-0.0400062085457691,0.735044477177959,-0.0330562051739048,0.694186007861734,"",""
"ci1","z_BDE047",74,0.0398507750728438,0.736036199214273,0.0366713400136801,0.66522113798684,"",""
"weight_change","z_C4.fluoranthenes_pyrenes",74,-0.0394001835713343,0.73891356584874,-0.0334029920266177,0.711015862258939,"",""
"length","z_perylene",74,-0.0393554320155205,0.739199534521867,-0.0340495322192375,0.691319421264107,"",""
"ibr_bio","z_dibenzothiophene",74,-0.0393149597888361,0.73945818809588,-0.0310087249438416,0.741451301562982,"",""
"weight_initial","z_dieldrin",74,0.0390774176058669,0.740976875025182,0.0305626357763305,0.7374227626213,"",""
"ci3","z_benzo_a_pyrene",74,0.038969183818142,0.741669178149769,0.0296353463573928,0.741933444701832,"",""
"weight_final","z_C4.phenanthrenes_anthracenes",74,-0.0386814841345326,0.74351040522265,-0.0219908042577237,0.782952519077392,"",""
"weight_final","z_C1.dibenzothiophenes",74,0.038647158927691,0.74373017661511,0.0309556256082851,0.73935787474536,"",""
"weight_final","z_ppDDD",74,-0.0385383489709891,0.7444269808667,-0.023309293968855,0.792384893524174,"",""
"length","z_dibenzothiophene",74,-0.0384907467953594,0.744731883212651,-0.0277446486339636,0.767839295031027,"",""
"height","z_dieldrin",74,-0.0383634104693646,0.745547692627202,-0.0294512672026457,0.746637192772869,"",""
"p450","z_BDE100",74,0.0383569766031556,0.745588920091536,0.0318575756217287,0.738034710939256,"",""
"ci3","z_benzo_b_fluoranthene",74,0.0382396031277468,0.746341160719783,0.0199500446789084,0.804212449999746,"",""
"ci2","z_C1.fluoranthenes_pyrenes",74,-0.0381099196300862,0.747172570894151,-0.0294785169459742,0.712186378758993,"",""
"weight_change","z_opDDD",74,-0.0380841064908139,0.747338095183439,-0.0281589895925856,0.759259486978851,"",""
"ibr_morph","z_mercury",74,0.0380175203964462,0.747765124800668,0.0341056820912359,0.667652195538415,"",""
